LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Total Revenue,Satisfaction Score,Customer Status,Churn Value,Churn Score,Churn Category,Churn Reason
180133,5980-BDHPY,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.1,6230.1,Male,48,No,No,Yes,No,0,Wendel,96136,40.345949,-120.081187,162,7095.54,3,Stayed,0,76,0,0
460619,1498-DQNRX,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,573.05,Female,46,No,No,Yes,No,0,Westwood,96137,40.271535,-121.018087,4158,738.06,4,Stayed,0,59,0,0
383990,9469-WEJBT,No,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,3419.3,Male,56,No,No,Yes,No,0,Carnelian Bay,96140,39.227434,-120.091806,1943,3827.93,3,Stayed,0,76,0,0
770813,3331-HQDTW,No,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.8,3587.25,Female,23,Yes,No,No,No,0,San Diego,92130,32.957195,-117.202542,28201,3858.91,1,Churned,1,89,Competitor,Competitor made better offer
277855,9490-DFPMD,Yes,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.65,3541.35,Female,79,No,Yes,No,No,0,San Diego,92130,32.957195,-117.202542,28201,3941.61,2,Churned,1,90,Competitor,Competitor made better offer
932578,2581-VKIRT,No,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,3801.3,Female,57,No,No,Yes,No,0,Kings Beach,96143,39.246654,-120.029273,4806,4656.21,3,Stayed,0,35,0,0
464412,5442-XSDCW,No,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5,Male,61,No,No,Yes,No,0,San Diego,92130,32.957195,-117.202542,28201,1065.13,1,Churned,1,91,Competitor,Competitor made better offer
634615,7426-WEIJX,Yes,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,4859.1,Male,71,No,Yes,Yes,Yes,1,Olympic Valley,96146,39.191797,-120.212401,942,5903.37,4,Stayed,0,71,0,0
890595,2851-MMUTZ,No,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.15,1439.35,Female,29,Yes,No,No,No,0,Tahoe Vista,96148,39.24124,-120.054765,678,1474.72,3,Stayed,0,69,0,0
212231,3049-NDXFL,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.8,85.8,Female,30,No,No,No,No,0,San Diego,92130,32.957195,-117.202542,28201,120.27,3,Churned,1,89,Competitor,Competitor made better offer
722324,8580-AECUZ,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,Male,65,No,Yes,No,No,0,San Diego,92130,32.957195,-117.202542,28201,121.4,3,Churned,1,92,Competitor,Competitor made better offer
312553,3307-TLCUD,No,Yes,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,592.75,Male,36,No,No,Yes,No,0,Los Angeles,90001,33.973616,-118.24902,54492,592.75,3,Stayed,0,45,0,0
470207,6625-FLENO,No,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1185.95,Male,31,No,No,Yes,No,0,Los Angeles,90002,33.949255,-118.246978,44586,2269.39,5,Stayed,0,20,0,0
427739,2967-MXRAV,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,18.8,Male,29,Yes,No,Yes,No,0,Los Angeles,90003,33.964131,-118.272783,58198,62.37,3,Joined,0,51,0,0
943687,7963-GQRMY,No,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,134.5,Female,19,Yes,No,Yes,No,0,Los Angeles,90004,34.076259,-118.310715,67852,267.88,2,Churned,1,88,Price,Extra data charges
625333,8189-HBVRW,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.8,4921.2,Female,50,No,No,No,No,0,Los Angeles,90005,34.059281,-118.30742,43019,5114.23,3,Stayed,0,20,0,0
409274,4163-KIUHY,No,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.6,901.25,Male,21,Yes,No,No,No,0,Los Angeles,90006,34.048013,-118.293953,62784,2295.65,4,Stayed,0,56,0,0
583754,1228-FZFRV,No,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.95,5341.8,Male,37,No,No,Yes,No,0,Los Angeles,90007,34.027337,-118.28515,45025,6385.8,1,Churned,1,79,Price,Extra data charges
761510,3500-NSDOA,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.8,4859.95,Male,35,No,No,Yes,No,0,Los Angeles,90008,34.008293,-118.346766,30852,5616.11,4,Stayed,0,61,0,0
632238,1171-TYKUR,No,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.4,1139.2,Male,20,Yes,No,Yes,No,0,Los Angeles,90010,34.062125,-118.315709,1957,1612.49,3,Stayed,0,33,0,0
823868,3761-FLYZI,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45,Female,69,No,Yes,Yes,No,0,Los Angeles,90011,34.00709,-118.258681,101215,10215.38,5,Stayed,0,64,0,0
434760,2058-DCJBE,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,324.6,Male,32,No,No,No,No,0,Los Angeles,90012,34.065875,-118.238728,30596,480.3,1,Churned,1,91,Competitor,Competitor had better devices
715055,5364-XYIRR,No,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,4812.75,Male,44,No,No,Yes,No,0,Los Angeles,90013,34.044639,-118.240413,9732,5887.83,1,Churned,1,91,Competitor,Competitor had better devices
534231,4829-AUOAX,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,Female,57,No,No,No,No,0,Los Angeles,90014,34.043144,-118.251977,3524,4763.78,2,Churned,1,77,Price,Extra data charges
526510,1219-NNDDO,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,663.55,Female,51,No,No,No,No,0,Los Angeles,90015,34.039224,-118.266293,15140,1045.24,5,Stayed,0,38,0,0
545947,8388-DMKAE,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,174.65,Female,41,No,No,No,No,0,Los Angeles,90016,34.028331,-118.354338,46984,301.53,5,Stayed,0,37,0,0
255489,4403-BWPAY,No,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.8,321.7,Male,40,No,No,No,No,0,Los Angeles,90017,34.052842,-118.264495,20692,790.7,4,Stayed,0,22,0,0
560604,9659-QEQSY,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,5125.5,Female,26,Yes,No,No,No,0,Los Angeles,90018,34.028735,-118.317236,47143,6643.35,3,Stayed,0,75,0,0
804402,5405-ZMYXQ,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9,Female,21,Yes,No,No,No,0,Los Angeles,90019,34.049841,-118.33846,67520,559.14,5,Stayed,0,57,0,0
777631,5047-LHVLY,Yes,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,Male,68,No,Yes,No,No,0,San Diego,92121,32.898613,-117.202937,4258,89.93,2,Churned,1,91,Competitor,Competitor made better offer
897267,1442-OKRJE,No,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,7031.3,Male,40,No,No,Yes,Yes,2,Los Angeles,90021,34.029043,-118.239504,3012,9635,4,Stayed,0,80,0,0
461478,4737-AQCPU,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.1,5016.65,Male,39,No,No,Yes,No,0,Los Angeles,90022,34.02381,-118.156582,68701,8080.25,3,Stayed,0,42,0,0
550181,9158-VCTQB,No,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.6,4594.95,Female,41,No,No,Yes,No,0,Los Angeles,90023,34.017697,-118.200577,47487,4800.36,1,Churned,1,96,Price,Extra data charges
694403,2808-CHTDM,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,611.45,Female,47,No,No,Yes,Yes,2,Los Angeles,90024,34.066303,-118.435479,44150,1436.23,5,Stayed,0,67,0,0
723924,6311-UEUME,No,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9,2384.15,Female,37,No,No,No,No,0,Los Angeles,90025,34.046174,-118.446333,41175,3669.72,2,Churned,1,90,Price,Extra data charges
839946,0793-TWELN,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,Female,27,Yes,No,No,No,0,Los Angeles,90026,34.078991,-118.263804,73686,345.85,3,Stayed,0,62,0,0
860032,3283-WCWXT,No,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,153.3,Male,58,No,No,Yes,Yes,3,Los Angeles,90027,34.127194,-118.295647,48727,343.68,3,Stayed,0,52,0,0
742431,1060-ENTOF,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,7035.6,Female,70,No,Yes,Yes,No,0,Los Angeles,90028,34.099869,-118.326843,30568,7214.49,4,Stayed,0,64,0,0
395552,0999-QXNSA,Yes,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,344.2,Male,72,No,Yes,No,Yes,1,Los Angeles,90029,34.089953,-118.294824,41713,603.18,4,Stayed,0,57,0,0
374639,5451-MHQOF,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.45,1431.65,Male,64,No,No,Yes,No,0,Los Angeles,90031,34.085807,-118.206617,38415,3275.73,3,Stayed,0,78,0,0
461540,4836-WNFNO,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25,1849.2,Female,56,No,No,Yes,No,0,Los Angeles,90032,34.078821,-118.177576,46960,4727.76,4,Stayed,0,35,0,0
596244,9225-BZLNZ,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.1,Male,64,No,No,Yes,No,0,Los Angeles,90033,34.050198,-118.210946,49431,7276.86,3,Stayed,0,52,0,0
467405,0354-VXMJC,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,426.65,Male,60,No,No,Yes,Yes,3,Los Angeles,90034,34.030578,-118.399613,58218,1209.57,5,Stayed,0,35,0,0
176108,4422-QVIJA,No,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.15,1655.35,Female,52,No,No,No,Yes,1,Los Angeles,90035,34.051809,-118.383843,27799,3144.05,3,Stayed,0,74,0,0
489549,9365-SRSZE,Yes,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,1943.9,Male,71,No,Yes,Yes,No,0,Los Angeles,90036,34.070291,-118.349191,32901,2737.14,3,Stayed,0,65,0,0
946834,6839-ITVZJ,No,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.05,1616.15,Female,35,No,No,Yes,No,0,Los Angeles,90037,34.002642,-118.287596,56709,2196.73,2,Churned,1,71,Other,Don't know
522121,8332-OSJDW,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.4,314.95,Male,54,No,No,Yes,No,0,Los Angeles,90038,34.088017,-118.327168,32562,856.75,4,Stayed,0,65,0,0
626663,4735-BJKOU,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,804.85,Female,33,No,No,No,No,0,Los Angeles,90039,34.110845,-118.259595,29310,1139.25,5,Stayed,0,64,0,0
544468,0274-JKUJR,No,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,Male,21,Yes,No,Yes,Yes,2,Los Angeles,90040,33.994524,-118.149953,9805,465.7,3,Stayed,0,76,0,0
895958,5740-YHGTW,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55,6669.05,Male,62,No,No,Yes,Yes,3,Los Angeles,90041,34.137412,-118.207607,27866,8935.65,4,Stayed,0,49,0,0
277884,8917-SZTTJ,No,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1161.75,Male,31,No,No,Yes,Yes,1,Los Angeles,90042,34.11572,-118.192754,64672,2480.55,5,Stayed,0,50,0,0
408999,1696-MZVAU,No,Yes,Yes,39,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,Male,27,Yes,No,Yes,No,0,Los Angeles,90043,33.988543,-118.334081,44764,947.75,3,Stayed,0,21,0,0
938272,7359-WWYJV,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,8375.05,Male,53,No,No,Yes,No,0,Los Angeles,90044,33.952714,-118.292061,87383,8827.93,4,Stayed,0,53,0,0
400922,0375-HVGXO,No,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,Female,31,No,No,No,No,0,Los Angeles,90045,33.954017,-118.402447,39334,34.7,3,Churned,1,81,Other,Don't know
686555,4906-ZHGPK,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,3770,Male,49,No,No,Yes,No,0,Los Angeles,90046,34.108455,-118.362081,49839,6386.3,3,Stayed,0,77,0,0
221982,8593-WHYHV,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,264.8,Male,46,No,No,No,No,0,Los Angeles,90047,33.958149,-118.308441,47107,307.64,1,Churned,1,67,Other,Don't know
628914,3795-GWTRD,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,Female,58,No,No,Yes,No,0,Los Angeles,90048,34.072945,-118.37267,21739,5106.64,4,Stayed,0,64,0,0
434189,1298-PHBTI,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,6152.4,Male,40,No,No,Yes,Yes,3,Los Angeles,90049,34.091829,-118.491244,33523,8542.97,3,Stayed,0,43,0,0
275976,6223-DHJGV,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,958.1,Female,56,No,No,No,No,0,Los Angeles,90056,33.987945,-118.370442,8115,1934.6,4,Stayed,0,49,0,0
283646,6961-MJKBO,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,943,Male,27,Yes,No,No,No,0,Los Angeles,90057,34.061918,-118.277939,44004,1253.67,4,Stayed,0,72,0,0
483618,6097-EQISJ,No,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6615.15,Female,41,No,No,Yes,No,0,Los Angeles,90058,34.001617,-118.222274,3642,9963.97,1,Churned,1,82,Competitor,Competitor had better devices
594649,4423-YLHDV,No,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4,2200.25,Female,22,Yes,No,Yes,No,0,Los Angeles,90059,33.927254,-118.249826,38128,3009.17,1,Churned,1,67,Attitude,Attitude of support person
670741,8158-WPEZG,No,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,Male,20,Yes,No,No,No,0,Los Angeles,90061,33.92128,-118.274186,24511,425.1,4,Stayed,0,61,0,0
652238,0107-YHINA,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,Male,59,No,No,No,No,0,Los Angeles,90062,34.003553,-118.308933,29299,140.46,1,Churned,1,93,Competitor,Competitor had better devices
238979,4918-FYJNT,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,5044.8,Female,68,No,Yes,Yes,No,0,Los Angeles,90063,34.044271,-118.185237,55668,6283.02,4,Stayed,0,42,0,0
886472,0727-BNRLG,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,Male,41,No,No,No,No,0,Los Angeles,90064,34.037251,-118.423573,24505,10148.7,3,Stayed,0,20,0,0
702992,4854-CIDCF,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,Female,74,No,Yes,No,No,0,Los Angeles,90065,34.108833,-118.229715,47534,336.35,4,Joined,0,74,0,0
455550,8640-SDGKB,No,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,299.7,Male,39,No,No,No,No,0,Los Angeles,90066,34.002028,-118.430656,55204,415.26,2,Churned,1,69,Attitude,Attitude of support person
268657,3280-MRDOF,Yes,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,2093.9,Male,69,No,Yes,No,No,0,Los Angeles,90067,34.057496,-118.413959,2527,2670.42,3,Stayed,0,75,0,0
660934,6435-SRWBJ,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,Female,21,Yes,No,No,No,0,Los Angeles,90068,34.137411,-118.328915,21728,566.45,4,Stayed,0,36,0,0
384324,9964-WBQDJ,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,1725.4,Female,19,Yes,No,Yes,No,0,West Hollywood,90069,34.093781,-118.381061,20408,3480.52,5,Stayed,0,56,0,0
153192,6303-KFWSL,No,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,Female,28,Yes,No,No,No,0,Los Angeles,90071,34.052917,-118.255178,21,2761.35,4,Stayed,0,55,0,0
217276,1702-CCFNJ,No,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,3169.55,Male,39,No,No,Yes,No,0,Los Angeles,90077,34.102084,-118.451629,10470,5491.35,3,Stayed,0,49,0,0
155964,8932-CZHRQ,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,Male,40,No,No,No,No,0,Bell,90201,33.970343,-118.171368,105285,6612.97,4,Stayed,0,33,0,0
754412,0386-CWRGM,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,967.85,Female,61,No,No,Yes,Yes,1,Beverly Hills,90210,34.099891,-118.414338,21397,3152.85,4,Stayed,0,47,0,0
580970,5515-RUGKN,No,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,Male,63,No,No,No,No,0,Beverly Hills,90211,34.063947,-118.383001,8321,682.29,5,Stayed,0,53,0,0
957081,0404-AHASP,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1421.9,Male,23,Yes,No,Yes,No,0,Beverly Hills,90212,34.062095,-118.401508,11355,3435.74,3,Stayed,0,36,0,0
953690,7279-NMVJC,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,323.15,Female,38,No,No,No,No,0,Compton,90220,33.88151,-118.234451,47305,758.69,4,Stayed,0,70,0,0
276138,2081-VEYEH,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,318.6,Male,42,No,No,No,No,0,Compton,90221,33.885811,-118.206459,51387,356.58,3,Joined,0,70,0,0
729361,6407-UTSLV,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,Female,76,No,Yes,No,No,0,Compton,90222,33.912246,-118.236773,29825,229.66,3,Joined,0,53,0,0
680420,4116-TZAQJ,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.65,Female,23,Yes,No,No,No,0,Culver City,90230,33.993991,-118.39704,31963,764.39,1,Churned,1,76,Attitude,Attitude of support person
884001,9060-HJJRW,No,No,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,Female,52,No,No,No,No,0,Culver City,90232,34.019323,-118.391902,15195,2928.5,4,Stayed,0,62,0,0
875796,2587-YNLES,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,100.35,Female,52,No,No,Yes,Yes,1,Downey,90240,33.956228,-118.120993,24908,250.65,4,Stayed,0,42,0,0
458974,7398-SKNQZ,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,Female,51,No,No,Yes,No,0,Downey,90241,33.940884,-118.128628,40152,282.11,5,Joined,0,58,0,0
663150,5935-FCCNB,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,Female,79,No,Yes,No,No,0,Downey,90242,33.921793,-118.140588,42459,2118.98,4,Stayed,0,54,0,0
785836,1958-RNRKS,No,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,Male,62,No,No,Yes,No,0,El Segundo,90245,33.917145,-118.401554,16041,1708.75,4,Stayed,0,45,0,0
561690,5136-RGMZO,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,Male,39,No,No,No,No,0,Gardena,90247,33.890853,-118.297967,47758,2366.55,4,Stayed,0,37,0,0
881386,8345-MVDYC,No,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,Female,57,No,No,No,No,0,Gardena,90248,33.876482,-118.284077,9960,5301.25,3,Stayed,0,41,0,0
191030,8226-BXGES,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,Male,30,No,No,Yes,No,0,Gardena,90249,33.90139,-118.315697,26442,6575.85,3,Stayed,0,67,0,0
178687,3877-JRJIP,No,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,59.85,Male,50,No,No,No,No,0,Hawthorne,90250,33.914775,-118.348083,93315,81.9,2,Churned,1,71,Attitude,Attitude of support person
